title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,course_id
English for Common Interactions in the Workplace: Basic Level,Pontificia Universidad Católica de Chile,4.719441517386723,3796,Mixed,Course,ONE_TO_THREE_MONTHS,"Telephone Skills, Literacy, English Language, Greeting Customers, Vocabulary, Verbal Communication Skills, Business Correspondence, Business Communication, Grammar, Scheduling",/learn/english-common-interactions-workplace-basic-level,True,course~xfSxZG3ZEeqZGA6nG5ejfQ
Personal & Family Financial Planning,University of Florida,4.5946649316851005,1537,Mixed,Course,ONE_TO_THREE_MONTHS,"Financial Planning, Risk Management, Financial Statements, Investments, Insurance, Cash Management, Income Tax, Financial Management, Credit Risk, Budgeting, Portfolio Management, Equities, Personal Development, Goal Setting",/learn/family-planning,False,course~wsC6Z0BQEeWC4g7VhG4bTQ
EDIVET: Do you have what it takes to be a veterinarian?,The University of Edinburgh,4.791134185303514,2504,Mixed,Course,ONE_TO_THREE_MONTHS,"Anatomy, Vital Signs, Respiration, Health Care, Caregiving, Health Systems, Health Assessment, Clinical Experience, Medical History Documentation, Cardiology, Biology, Practice Management",/learn/becoming-a-veterinarian,True,course~ClCx1sbdEeShXyIAC5MC2w
Write Professional Emails in English,Georgia Institute of Technology,4.7619020272210415,17413,Mixed,Course,ONE_TO_THREE_MONTHS,"Business Writing, Business Correspondence, Writing, Business Communication, English Language, Cultural Sensitivity, Cultural Diversity, Intercultural Competence, Grammar, Proofreading, Editing, Communication",/learn/professional-emails-english,False,course~BK2bam0iEeW9CAqYJHF3zQ
Entrepreneurship 1: Developing the Opportunity,University of Pennsylvania,4.788845535919211,4357,Mixed,Course,ONE_TO_THREE_MONTHS,"Entrepreneurship, Market Opportunities, Product Development, Ideation, Target Market, New Product Development, Competitive Analysis, Innovation, Business Planning, Strategic Thinking, Business Analysis, Analysis, Business Development, Needs Assessment, Customer Insights, Planning, Technology Strategies",/learn/wharton-entrepreneurship-opportunity,False,course~MEgKOpw3EeWILQ7D3uPEMw
Positive Psychology ,The University of North Carolina at Chapel Hill,4.733087742799732,5972,Mixed,Course,ONE_TO_THREE_MONTHS,"Positivity, Optimism, Resilience, Compassion, Personal Development, Emotional Intelligence, Adaptability, Relationship Building, Psychology, Creativity, Mindfulness, Community Health",/learn/positive-psychology,False,course~rNpCSyQbEeWXzxJxfIL00w
International Leadership and Organizational Behavior,Università Bocconi,4.785570566254671,3479,Mixed,Course,ONE_TO_THREE_MONTHS,"Conflict Management, Team Motivation, Intercultural Competence, Professional Networking, Organizational Leadership, Cultural Diversity, Cross-Functional Team Leadership, Communication, Leadership, Relationship Building, Ethical Standards And Conduct, Decision Making",/learn/organizational-behavior,True,course~33tTdzylEeWpogr5ZO8qxQ
Introduction to Using Generative AI in Public Health,Johns Hopkins University,5.0,4,Mixed,Course,ONE_TO_FOUR_WEEKS,"Prompt Engineering, Large Language Modeling, ChatGPT, Generative AI, Healthcare Ethics, Public Health, Data Ethics, Public Health and Disease Prevention, Health Policy, Medical Science and Research, Artificial Intelligence, Microsoft Copilot, Health Equity, Emerging Technologies",/learn/generative-ai-to-improve-public-health,False,course~Gie_imFdEe-IJwr_9LLznw
Dog Emotion and Cognition,Duke University,4.682785299806576,4653,Mixed,Course,ONE_TO_THREE_MONTHS,"Psychology, Learning Theory, Training Programs, Anthropology, Social Sciences, Experimentation, Research, Scientific Methods, Non-Verbal Communication, Biology",/learn/dog-emotion-and-cognition,True,course~-Eu38u08EeSKeyIACwQXPg
Teach English Now! Theories of Second Language Acquisition,Arizona State University,4.907070707070707,7425,Mixed,Course,ONE_TO_THREE_MONTHS,"Oral Comprehension, Language Competency, Pedagogy, English Language, Instructional Strategies, Language Learning, Vocabulary, Learning Theory, Grammar",/learn/language-theories,False,course~d64E7li7EeWylgpjfV1KVQ
Effective Compliance Programs,University of Pennsylvania,4.890547263681592,804,Mixed,Course,ONE_TO_FOUR_WEEKS,"Compliance Training, Compliance Management, Regulatory Compliance, Compliance Reporting, Compliance Auditing, Internal Communications, Procedure Development, Continuous Monitoring, Culture Transformation, Disciplinary Procedures, Industrial and Organizational Psychology, Ethical Standards And Conduct, Psychology, Strategic Planning",/learn/effective-compliance-programs,False,course~NSGc8tiHEeiHIA7llb1GCg
Moralities of Everyday Life,Yale University,4.842573376815891,3373,Mixed,Course,ONE_TO_THREE_MONTHS,"Psychology, Research, Anthropology, Ethical Standards And Conduct, Cultural Diversity, Social Sciences, Sociology, Political Sciences, Child Development",/learn/moralities,True,course~LzAc0DSdEeWgIQ7IEhB31Q
Financing and Investing in Infrastructure,Università Bocconi,4.812288340590228,2067,Mixed,Course,ONE_TO_THREE_MONTHS,"Project Finance, Risk Analysis, Capital Budgeting, Financial Analysis, Credit Risk, Risk Management, Investments, Finance, Loans, Contract Management, Banking",/learn/infrastructure-investing,True,course~KK4EhXQMEeSc3CIACrbZqg
Réussir le Changement,ESSEC Business School,4.550605326876513,2065,Mixed,Course,ONE_TO_THREE_MONTHS,"Change Management, Organizational Change, Business Transformation, Culture Transformation, Agile Project Management, Process Development, Leadership and Management, Industrial and Organizational Psychology, Stakeholder Management, Employee Training, Sociology, Leadership, Discussion Facilitation, Communication, Communication Strategies",/learn/reussir-le-changement,True,course~RXo42NFzEeWEOQ7ZE5jC0Q
Wind Energy,Technical University of Denmark (DTU),4.700539195354625,7233,Mixed,Course,THREE_TO_SIX_MONTHS,"Mechanical Engineering, Engineering Calculations, Engineering, High Voltage, Systems Engineering, Energy and Utilities, Time Series Analysis and Forecasting, Electrical Power, Structural Analysis, Financial Analysis, Environmental Monitoring, Failure Analysis, Engineering Design Process, Predictive Modeling, Geospatial Information and Technology",/learn/wind-energy,True,course~7O843CBJEeWcQw5YiljpGw
Impact Measurement & Management for the SDGs,Duke University,4.783171521035599,618,Mixed,Course,ONE_TO_THREE_MONTHS,"Environmental Social And Corporate Governance (ESG), Sustainability Reporting, Performance Measurement, Stakeholder Engagement, Investment Management, Governance, Key Performance Indicators (KPIs), Benchmarking, Asset Management, Data-Driven Decision-Making, Verification And Validation, Due Diligence",/learn/impact-for-sdgs,False,course~4fNZwxSQEeu26BKzAkmpSw
Preparing to Manage Human Resources,University of Minnesota,4.792686494392979,10255,Mixed,Course,ONE_TO_FOUR_WEEKS,"Human Resource Strategy, Human Resources, Human Capital, Compensation Management, Resource Management, People Management, Employee Performance Management, Industrial and Organizational Psychology, Labor Law, Employee Engagement",/learn/managing-human-resources,False,course~5D-g-HEiEeWKsgrp3VnvAw
Privacy Law and Data Protection,University of Pennsylvania,4.7723270440251575,795,Mixed,Course,ONE_TO_FOUR_WEEKS,"General Data Protection Regulation (GDPR), Law, Regulation, and Compliance, Information Privacy, Personally Identifiable Information, Regulatory Compliance, Data Security, Health Care Procedure and Regulation, Data Management, Incident Response, Governance, Risk Management",/learn/privacy-law-data-protection,False,course~nChMeRmcEemnLQ5UIVOOug
Introduction to Breast Cancer,Yale University,4.905563689604685,1366,Mixed,Course,ONE_TO_THREE_MONTHS,"Mammography, Oncology, Clinical Trials, Surgery, Care Management, Preventative Care, Precision Medicine, Patient Treatment, Maternal Health, Biology, General Medical Tests and Procedures, Epidemiology, Patient Education and Support, Molecular Biology, Radiation Protection, Risk Analysis",/learn/breast-cancer-causes-prevention,True,course~YUAc977OEeWk7gqXCJNO4w
Introduction to Classical Music,Yale University,4.905044510385757,4044,Mixed,Course,ONE_TO_THREE_MONTHS,"Classical Music, Music History, Music, Music Theory, Instrumental Music, Musical Composition, Art History",/learn/introclassicalmusic,True,course~eV-OTCTuEeWCGRL6mLoB5w
Foundations of Teaching for Learning: Being a Teacher,Commonwealth Education Trust,4.6471698113207545,1060,Mixed,Course,ONE_TO_THREE_MONTHS,"Pedagogy, Communication Strategies, Teaching, Instructional Strategies, Course Development, Student Engagement, Working With Children, Professional Development, Self-Awareness, Cultural Diversity",/learn/being-a-teacher,True,course~WQMNShxYEeWP9g4JMjGIiQ
Teach English Now! Lesson Design and Assessment,Arizona State University,4.922314383977342,4943,Mixed,Course,ONE_TO_THREE_MONTHS,"Oral Expression, Design Elements And Principles, Design Strategies, English Language, Language Learning",/learn/lesson-design,False,course~vIC_m1i_EeWzUQ41NnCQkQ
Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,4.671741778319123,4926,Mixed,Course,ONE_TO_THREE_MONTHS,"Epidemiology, Public Health and Disease Prevention, Public Health, Infectious Diseases, Research Design, Health Policy, Biostatistics, Science and Research, Health Care, Statistical Analysis",/learn/epidemiology,True,course~FjD-ZB8oEeScWCIACnuVZQ
Climate Change: Carbon Capture and Storage,The University of Edinburgh,4.716049382716049,81,Mixed,Course,ONE_TO_THREE_MONTHS,"Energy and Utilities, Mitigation, Environmental Issue, Policy Analysis, Economics, Corporate Sustainability, Environmental Policy, Environmental Engineering, Natural Resource Management, Environmental Science, Environmental Regulations",/learn/climate-change-carbon-capture-and-storage,False,course~w9KKaoIAEe6L0QpSVaIh4Q
Introduction to Genomic Technologies,Johns Hopkins University,4.5739532926572695,4753,Mixed,Course,ONE_TO_FOUR_WEEKS,"Bioinformatics, Data Science, Molecular Biology, Data Analysis, Programming Principles, Computer Science, Statistical Analysis, Computational Thinking, Big Data, Statistics, Software Engineering, Algorithms, Biology",/learn/introduction-genomics,False,course~-zhQFJezEeWjfxIrc5BW9Q
Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,Georgia Institute of Technology,4.811369509043928,3483,Mixed,Course,ONE_TO_THREE_MONTHS,"Structural Analysis, Mechanical Engineering, Failure Analysis, Engineering Analysis, Mechanics, Engineering Calculations, Civil Engineering, Mathematical Modeling, Laboratory Testing, Engineering Design Process",/learn/mechanics-1,True,course~K0cCzBtHEeWsqgoIBu2JdQ
"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,4.705905281621516,10262,Mixed,Course,ONE_TO_THREE_MONTHS,"Verbal Communication Skills, Cultural Sensitivity, Public Speaking, English Language, Vocabulary, Business Communication, Communication, Interpersonal Communications, Social Skills, Professionalism, Active Listening, Grammar",/learn/speak-english-professionally,False,course~RFyNbG0iEeW9CAqYJHF3zQ
Management Communication 管理沟通,Peking University,4.666666666666667,54,Mixed,Course,ONE_TO_THREE_MONTHS,"Non-Verbal Communication, Business Communication, Interpersonal Communications, Intercultural Competence, Meeting Facilitation, Communication Strategies, Active Listening, Interviewing Skills, Team Management, Public Speaking, Cultural Sensitivity, Negotiation",/learn/management-communication,False,course~cU4-kdZ6EeyVeQ7wssTYLQ
Teach English Now! Capstone Project 1,Arizona State University,4.901792991035045,2454,Mixed,Course,ONE_TO_THREE_MONTHS,"Self-Awareness, Goal Setting, English Language, Language Learning",/learn/teaching-english-capstone,False,course~6r0j3li_EeWzUQ41NnCQkQ
Cryptocurrency and Blockchain: An Introduction to Digital Currencies,University of Pennsylvania,4.64061456245825,1497,Mixed,Course,ONE_TO_FOUR_WEEKS,"Blockchain, Cryptography, Digital Assets, Investments, Portfolio Management, FinTech, Financial Analysis, Financial Market, Emerging Technologies, Transaction Processing, Distributed Computing, Risk Analysis",/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,False,course~gTB3hmBTEemmohK7SwfByg
 Generative AI Content Creation,Adobe,4.685589519650655,229,Mixed,Course,ONE_TO_FOUR_WEEKS,"Generative AI, Data Ethics, Graphic Design, Adobe Creative Cloud, Graphic and Visual Design Software, Graphic and Visual Design, Prompt Engineering, Image Analysis, Artificial Intelligence, Creativity, Data Integrity, Verification And Validation",/learn/generative-ai-content-creation,False,course~wUGYBoaiEe--oAr_y6Q6Xw
Sports and Society,Duke University,4.822900763358779,1310,Mixed,Course,ONE_TO_THREE_MONTHS,"Social Studies, Social Sciences, Socioeconomics, Anthropology, World History, Sociology, Cultural Diversity, Media and Communications, Economics, Political Sciences, Psychology",/learn/sports-society,True,course~GCbhVSsqEeWNaBKfE9kXTQ
The Evolving Universe,Caltech,4.580411124546554,827,Mixed,Course,ONE_TO_THREE_MONTHS,"Physical Science, Physics, General Science and Research, Mechanics, Systems Of Measurement, Mathematical Modeling",/learn/evolvinguniverse,True,course~QgmoVdT2EeSlhSIACx2EBw
Finanzas personales,Universidad Nacional Autónoma de México,4.780868004934395,8917,Mixed,Course,ONE_TO_THREE_MONTHS,"Insurance, Financial Planning, Budgeting, Financial Management, Risk Management, Cash Management, Asset Management, Credit Risk, Investments, Cost Reduction, Expense Management, Consumer Behaviour",/learn/finanzas-personales,True,course~YPGkFhCNEeWvmQrN_lODCw
The Horse Course: Introduction to Basic Care and Management,University of Florida,4.872820512820513,975,Mixed,Course,ONE_TO_THREE_MONTHS,"Obstetrics And Gynecology, Nutrition and Diet, Preventative Care, Care Management, Behavior Management, Anatomy, Vital Signs, Health Assessment, Infectious Diseases, First Aid, Biology, Communication",/learn/horse-care,True,course~GixeETxVEeW0tw4knrMo3Q
Foundations for Assisting in Home Care,The State University of New York,4.844827586206897,638,Mixed,Course,THREE_TO_SIX_MONTHS,"Developmental Disabilities, Home Health Care, Nutrition and Diet, Geriatrics, Cultural Diversity, Caregiving, Working With Children, Disabilities, Mental and Behavioral Health, Pediatrics, Patient Education And Counseling, Social Skills, Personal Care, Patient Safety",/learn/home-care,True,course~8bBOr15WEeW5iQpSR8Sfhw
Accounting Analytics,University of Pennsylvania,4.465162574651626,3014,Mixed,Course,ONE_TO_FOUR_WEEKS,"Financial Data, Financial Analysis, Financial Statement Analysis, Financial Forecasting, Business Analytics, Predictive Analytics, Analytics, Forecasting, Financial Statements, Accounting, Business Metrics, Performance Analysis, Anomaly Detection, Return On Investment, Key Performance Indicators (KPIs), Finance, Business Strategy",/learn/accounting-analytics,False,course~rc5KG0aUEeWG1w6arGoEIQ
